index,original word,new word
8732,aksibelavia,
8733,uptudate,
8734,uninstall,
8735,transit,
8736,mile,
8737,ride,
8738,yabg,
8739,text,
8740,ahass,
8741,sparepart,
8742,kamingsun,
8743,fanfict,
8744,chaebol,
8745,heolll,
8746,except,
8747,gratifikasi,
8748,lajak,
8749,perata,
8750,bukbermendesa,
8751,broadcast,
8752,deal,
8753,salarynya,
8754,totally,
8755,syariah,
8756,laz,
8757,ymm,
8758,hafiz,
8759,nyungsep,
8760,wkkwkkw,
8761,distribusi,
8762,chris,
8763,cornell,
8764,yudikatif,
8765,terkahir,
8766,sob,
8767,nagih,
8768,nyetok,
8769,menado,
8770,paskah,
8771,sowan,
8772,tgbharapan,
8773,cujup,
8774,moisturizer,
8775,hadalabo,
8776,quots,
8777,wkwkwkk,
8778,kd,
8779,guring,
8780,talambat,
8781,bangung,
8782,kiyai,
8783,melt,
8784,pour,
8785,komposisi,
8786,mmberi,
8787,peljaran,
8788,pmp,
8789,bedahrumahibuiriyani,
8790,timpedulitimka,
8791,dim,
8792,sebutin,
8793,genting,
8794,disayangkn,
8795,mlakukn,
8796,didasarkn,
8797,drasakn,
8798,mberi,
8799,significan,
8800,bjuang,
8801,mjlnkn,
8802,buntut,
8803,quotesoftheday,
8804,bterai,
8805,addict,
8806,kuncir,
8807,sudahh,
8808,syekaliii,
8809,renofasi,
8810,pilar,
8811,markirin,
8812,jet,
8813,prefer,
8814,ufo,
8815,keluhanborjuis,
8816,naung,
8817,pakbuk,
8818,curhatvan,
8819,hilangin,
8820,ujungnua,
8821,lenih,
8822,formal,
8823,syah,
8824,harua,
8825,jangka,
8826,forgiveme,
8827,ngusut,
8828,etdah,
8829,fanatisme,
8830,taring,
8831,lifeatapril,
8832,selamatpagi,
8833,worldenviromentday,
8834,ngupload,
8835,yaaaah,
8836,ngrampok,
8837,tewtew,
8838,blockir,
8839,menhub,
8840,kejakarta,
8841,istiqlal,
8842,helloowww,
8843,caleg,
8844,aspirasi,
8845,restoran,
8846,disbutkan,
8847,looping,
8848,ent,
8849,picasso,
8850,mamita,
8851,andrebarabere,
8852,juliaperrez,
8853,juliaperez,
8854,jupenizer,
8855,lll,
8856,lfl,
8857,tflers,
8858,likeforlike,
8859,sick,
8860,jupe,
8861,rip,
8862,ripjupe,
8863,cecepy,
8864,asekkk,
8865,jatu,
8866,chrome,
8867,yulyyanti,
8868,armal,
8869,prasetiyo,
8870,sholihah,
8871,ooh,
8872,bual,
8873,gunting,
8874,pita,
8875,nomation,
8876,cakilrakyat,
8877,runtuh,
8878,rabbil,
8879,lagiii,
8880,uyul,
8881,juragan,
8882,cociiiks,
8883,iqra,
8884,cia,
8885,gepuk,
8886,pastimintanya,
8887,cis,
8888,ricis,
8889,swafoto,
8890,odih,
8891,kusye,
8892,semacemnya,
8893,banyaaak,
8894,matur,
8895,nuwun,
8896,heru,
8897,sudjatmoko,
8898,kagem,
8899,tegaklurus,
8900,satukomando,
8901,ownernya,
8902,syamsuar,
8903,syam,
8904,tunjada,
8905,stakeholdernya,
8906,selebaran,
8907,indra,
8908,gunawan,
8909,wooo,
8910,songsong,
8911,ajuin,
8912,kangennnn,
8913,ngejatuh,
8914,mks,
8915,msuk,
8916,emil,
8917,hiperaktif,
8918,parmonangan,
8919,balata,
8920,bosar,
8921,haditsnya,
8922,mahdi,
8923,ngeklaim,
8924,inamahdi,
8925,dibai,
8926,jurnalisme,
8927,kaidah,
8928,jurnalistik,
8929,dilu,
8930,susup,
8931,undiknas,
8932,company,
8933,malaysia,
8934,kusuma,
8935,tour,
8936,haiyaa,
8937,isis,
8938,bubarkanpks,
8939,pelita,
8940,kiam,
8941,kental,
8942,mkanya,
8943,knalan,
8944,kemren,
8945,ngeetiin,
8946,hehew,
8947,takfiri,
8948,sekutu,
8949,wishes,
8950,nadyaandriwedding,
8951,local,
8952,leaders,
8953,erbatas,
8954,wed,
8955,useetv,
8956,blank,
8957,dieprbaiki,
8958,teknisi,
8959,tolonf,
8960,dgitm,
8961,yeaaaaay,
8962,finishing,
8963,challange,
8964,virtualrunid,
8965,dukungbersama,
8966,asiangames,
8967,fitmom,
8968,runninggirl,
8969,runningmom,
8970,runningjourney,
8971,pakdok,
8972,celoteh,
8973,sengklek,
8974,kakehan,
8975,cenghar,
8976,kmubs,
8977,lernah,
8978,negiri,
8979,laskar,
8980,circus,
8981,thankful,
8982,captionnya,
8983,waterfalls,
8984,psikiater,
8985,fashion,
8986,desaigner,
8987,interior,
8988,grafis,
8989,zmn,
8990,berlku,
8991,mnritas,
8992,munas,
8993,kahmi,
8994,pkmd,
8995,mantab,
8996,barakallah,
8997,kamun,
8998,ornah,
8999,terhadp,
9000,jwbnnya,
9001,oiyaaa,
9002,wr,
9003,supratman,
9004,dokumenter,
9005,asliii,
9006,akuny,
9007,pmarahanarab,
9008,akugppkok,
9009,tbr,
9010,concordia,
9011,lounge,
9012,kotata,
9013,karebosi,
9014,tsahhhh,
9015,cangkir,
9016,toraja,
9017,ttglo,
9018,focusing,
9019,path,
9020,hailey,
9021,modar,
9022,kemudi,
9023,innalilahi,
9024,wainnailaihi,
9025,diterimah,
9026,diridloi,
9027,jeblos,
9028,abb,
9029,timpal,
9030,cawapresnya,
9031,tamat,
9032,pilihannye,
9033,polower,
9034,botakndut,
9035,mustopa,
9036,stalking,
9037,kredit,
9038,dee,
9039,lestari,
9040,riil,
9041,cacat,
9042,tgs,
9043,binder,
9044,konfrontasi,
9045,megawati,
9046,sosialita,
9047,kumpuulllll,
9048,syantiek,
9049,tbs,
9050,balesannya,
9051,sekitarkudus,
9052,infosekitarkudus,
9053,riprahtawu,
9054,name,
9055,kesuwun,
9056,pakjokowi,
9057,kurma,
9058,mehong,
9059,nia,
9060,refund,
9061,konfrmasi,
9062,hayolo,
9063,perusahaanlu,
9064,mintain,
9065,ingetnya,
9066,ngehubungin,
9067,sukarela,
9068,bandungbersepeda,
9069,bandungnightride,
9070,indonesiabersepeda,
9071,ngomentarin,
9072,visi,
9073,profesyenel,
9074,tipi,
9075,klip,
9076,energik,
9077,where,
9078,mambo,
9079,jelasss,
9080,masihh,
9081,sgalanya,
9082,mis,
9083,mlewati,
9084,ttt,
9085,elma,
9086,asuransi,
9087,axa,
9088,klausul,
9089,jm,
9090,kend,
9091,geto,
9092,gabus,
9093,selar,
9094,teri,
9095,protein,
9096,mangut,
9097,cegahstunting,
9098,berigizicukup,
9099,sayanganak,
9100,profesor,
9101,bagak,
9102,congkak,
9103,puyuh,
9104,yummy,
9105,erning,
9106,blk,
9107,logistik,
9108,gasabaran,
9109,tpnya,
9110,geh,
9111,shoppe,
9112,skin,
9113,palette,
9114,wardah,
9115,roger,
9116,belanda,
9117,naskah,
9118,seminarpanji,
9119,collab,
9120,direcycle,
9121,recucle,
9122,ancoooree,
9123,akutuh,
9124,masala,
9125,potonya,
9126,ngampung,
9127,dafam,
9128,lotus,
9129,imbau,
9130,jokower,
9131,anakkodok,
9132,bersamakuu,
9133,pekan,
9134,nayla,
9135,sedikiiiit,
9136,serial,
9137,anjak,
9138,kamh,
9139,memaksamh,
9140,hellomello,
9141,poppunk,
9142,subang,
9143,masterplan,
9144,chamber,
9145,berendem,
9146,sohor,
9147,jagad,
9148,bhe,
9149,muhammadiyah,
9150,elf,
9151,happyheechulday,
9152,oposan,
9153,commuting,
9154,bintara,
9155,kenyam,
9156,gawean,
9157,ohhooo,
9158,eksekusi,
9159,ici,
9160,adventure,
9161,batalion,
9162,gomez,
9163,bieber,
9164,roadtrip,
9165,uci,
9166,kailani,
9167,johnson,
9168,rote,
9169,sherina,
9170,edgy,
9171,ngejawab,
9172,lanjutin,
9173,rare,
9174,saos,
9175,orginial,
9176,bbq,
9177,mushroom,
9178,cheese,
9179,mashed,
9180,lontong,
9181,pjlnn,
9182,typus,
9183,ambeyen,
9184,innailaihi,
9185,jiun,
9186,sending,
9187,hugh,
9188,jackman,
9189,feels,
9190,kolaborasi,
9191,demokrat,
9192,taking,
9193,inside,
9194,wwk,
9195,lipstick,
9196,preservation,
9197,cakleg,
9198,dalane,
9199,trimaksih,
9200,touringertigamania,
9201,ermanjatim,
9202,didownload,
9203,dblock,
9204,cole,
9205,shearer,
9206,berbatov,
9207,allahualam,
9208,eforia,
9209,lelahh,
9210,lwt,
9211,mdukung,
9212,tere,
9213,liye,
9214,mario,
9215,blushing,
9216,iqbaal,
9217,milea,
9218,mildawati,
9219,silver,
9220,leader,
9221,paytren,
9222,janganlupabersyukur,
9223,alwayssayalhamdulillah,
9224,akurapopo,
9225,monthdedek,
9226,nazhiaputriadhitya,
9227,sehatterussayang,
9228,cintaudek,
9229,blessed,
9230,bonar,
9231,sihombing,
9232,rusa,
9233,gelang,
9234,kepul,
9235,kids,
9236,faith,
9237,humanity,
9238,restored,
9239,pasuruandan,
9240,dilahirkanya,
9241,watak,
9242,nyolong,
9243,taufik,
9244,hid,
9245,yuhoee,
9246,penyalamatan,
9247,yme,
9248,himasifo,
9249,almamater,
9250,hilman,
9251,lihatin,
9252,oktober,
9253,putera,
9254,pakarkomunikasi,
9255,neniyulianita,
9256,akademisi,
9257,sidrap,
9258,setujuuuu,
9259,nangispojok,
9260,bebat,
9261,sulung,
9262,dibolehin,
9263,kejer,
9264,perangko,
9265,tinder,
9266,explorebanten,
9267,exploreindonesia,
9268,pandeglang,
9269,mountain,
9270,pulosari,
9271,tibatibacinta,
9272,tibatibakangensuami,
9273,orangyangkucintai,
9274,kirik,
9275,nahdlotul,
9276,staquf,
9277,helloooo,
9278,wlpun,
9279,brubah,
9280,gtt,
9281,ciranjang,
9282,ngacung,
9283,kalean,
9284,patner,
9285,audisi,
9286,sirnas,
9287,alyarizkypematasarii,
9288,runner,
9289,indonesianmodelhunt,
9290,sasana,
9291,kriya,
9292,ballroom,
9293,tmii,
9294,rol,
9295,dicatok,
9296,melototin,
9297,hazeeek,
9298,pmlik,
9299,mbl,
9300,kitu,
9301,sanes,
9302,ayomembaca,
9303,satuharisatubab,
9304,deru,
9305,senduro,
9306,kencana,
9307,catatanperjalanan,
9308,suryakencana,
9309,gununggede,
9310,pb,
9311,jaten,
9312,smk,
9313,ngutik,
9314,carfreedaycirebon,
9315,mujarab,
9316,ftv,
9317,merauke,
9318,resa,
9319,gelisa,
9320,dukumen,
9321,menbayar,
9322,ditanba,
9323,pungut,
9324,kachuusha,
9325,daplangu,
9326,kulon,
9327,island,
9328,mbabat,
9329,saestu,
9330,nonelse,
9331,kemultitaskingan,
9332,waaah,
9333,heheheheee,
9334,happytuesday,
9335,bagooossssss,
9336,pecaattttt,
9337,trah,
9338,anakkkk,
9339,christine,
9340,luangin,
9341,meetup,
9342,hehehehee,
9343,denpasar,
9344,spj,
9345,ngetat,
9346,pakeannya,
9347,courage,
9348,streetcubeastborneo,
9349,streetcubbalikpapan,
9350,janganlupabahagia,
9351,streetcubkaltim,
9352,streetcubfans,
9353,bpp,
9354,duwet,
9355,hazard,
9356,tehskikuu,
9357,hideung,
9358,enamah,
9359,ndasmu,
9360,ngaben,
9361,singaraja,
9362,desember,
9363,blusukannya,
9364,ucp,
9365,hnyalah,
9366,sukaai,
9367,custom,
9368,ensss,
9369,guitarforlife,
9370,labu,
9371,shalattin,
9372,baginda,
9373,oshimen,
9374,allhamdulilah,
9375,amiin,
9376,uchi,
9377,ciyko,
9378,zidanelhadadi,
9379,cargloss,
9380,nutrifood,
9381,prop,
9382,forisa,
9383,berlico,
9384,jelita,
9385,kesah,
9386,esensi,
9387,ceilah,
9388,senda,
9389,berhappy,
9390,dilink,
9391,gapuro,
9392,kerjateruss,
9393,nee,
9394,bingitt,
9395,tweeter,
9396,seliwer,
9397,saring,
9398,ring,
9399,moci,
9400,dapy,
9401,rawon,
9402,nyicipin,
9403,pecel,
9404,ind,
9405,menyatyakan,
9406,jay,
9407,ngeratapin,
9408,sipil,
9409,jerih,
9410,dinyirnyirin,
9411,nggayeng,
9412,yeng,
9413,ear,
9414,biscuits,
9415,architecture,
9416,podcast,
9417,yacult,
9418,spotify,
9419,tamsil,
9420,pancang,
9421,pangkal,
9422,tggl,
9423,smaia,
9424,ngetai,
9425,taiin,
9426,diladenin,
9427,alhamdulillaaaaah,
9428,banggan,
9429,dea,
9430,kepda,
9431,master,
9432,rescue,
9433,chiang,
9434,rai,
9435,propaganda,
9436,beuh,
9437,gitumah,
9438,biikin,
9439,onlen,
9440,meriksa,
9441,message,
9442,tolonh,
9443,ngincer,
9444,upgrade,
9445,standing,
9446,hamdulilah,
9447,played,
9448,stadium,
9449,yipiiee,
9450,sangga,
9451,jokowibersamarakyat,
9452,sampean,
9453,hijau,
9454,permadani,
9455,wonotirto,
9456,samboja,
9457,psikotes,
9458,talenta,
9459,aditama,
9460,banjarmasin,
9461,babu,
9462,legon,
9463,prima,
9464,mohonantri,
9465,uin,
9466,kerangka,
9467,opname,
9468,roasting,
9469,kopiindonesia,
9470,arabika,
9471,arabica,
9472,mandheling,
9473,mandailingcoffee,
9474,mandailing,
9475,sumateracoffee,
9476,south,
9477,lillahi,
9478,ilahirojiun,
9479,himbauan,
9480,sadis,
9481,garansi,
9482,sukaaa,
9483,wkkw,
9484,notabene,
9485,karbitan,
9486,untunge,
9487,guyur,
9488,kadi,
9489,aisjogja,
9490,aisjateng,
9491,storyku,
9492,jebret,
9493,rasax,
9494,biarine,
9495,xx,
9496,folbek,
9497,pfftt,
9498,photography,
9499,savana,
9500,vsco,
9501,balicili,
9502,balitrip,
9503,baligasm,
9504,birth,
9505,yazid,
9506,husain,
9507,rozi,
9508,happybirthday,
9509,mybaby,
9510,dikomen,
9511,gemesh,
9512,kenape,
9513,sepiteng,
9514,awayday,
9515,tegak,
9516,vitaminsea,
9517,insulting,
9518,whom,
9519,passionate,
9520,eq,
9521,petak,
9522,leptop,
9523,nyetel,
9524,glibag,
9525,glibug,
9526,sanusi,
9527,menantu,
9528,cicit,
9529,anger,
9530,sadness,
9531,tmanku,
9532,bipang,
9533,lastik,
9534,tpikan,
9535,tdak,
9536,mrnghinamu,
9537,hwaiting,
9538,wuih,
9539,cadassss,
9540,odp,
9541,cela,
9542,ir,
9543,freeman,
9544,mask,
9545,sumpaah,
9546,beett,
9547,gtttt,
9548,wkaka,
9549,miyah,
9550,nggarap,
9551,referensi,
9552,hohoho,
9553,majelisnuruddin,
9554,satrionkri,
9555,axis,
9556,kka,
9557,kabulin,
9558,nyonya,
9559,sabranglor,
9560,riset,
9561,funny,
9562,discuss,
9563,aher,
9564,rausah,
9565,padaa,
9566,fancam,
9567,pfft,
9568,atribut,
9569,aseng,
9570,tyoo,
9571,kibar,
9572,igtt,
9573,kurangggggggg,
9574,nyetrika,
9575,lancip,
9576,tasya,
9577,farasya,
9578,unboxing,
9579,adon,
9580,sirup,
9581,marjan,
9582,ingattt,
9583,sha,
9584,koplaknya,
9585,heeet,
9586,nyama,
9587,rekap,
9588,zero,
9589,jiaaaaaaann,
9590,kuisioner,
9591,parenthing,
9592,serioulsy,
9593,spanduk,
9594,pojoan,
9595,keramat,
9596,seriustanya,
9597,yassona,
9598,omonganya,
9599,cendana,
9600,tien,
9601,wqq,
9602,mhs,
9603,tabing,
9604,limau,
9605,badangkang,
9606,nelongso,
9607,grow,
9608,sense,
9609,meet,
9610,sanksi,
9611,diunfoll,
9612,diunfol,
9613,anjg,
9614,staywithmetodaytomorrowforever,
9615,ios,
9616,bootloop,
9617,selingkuhin,
9618,marketplace,
9619,irish,
9620,scenery,
9621,ireland,
9622,henson,
9623,bett,
9624,eks,
9625,mbuhhhhh,
9626,pusink,
9627,appreciate,
9628,girls,
9629,ngurung,
9630,khayal,
9631,seoran,
9632,melody,
9633,mentionnya,
9634,jeket,
9635,warbiyasak,
9636,gelora,
9637,ezechiel,
9638,douassel,
9639,scorer,
9640,psms,
9641,ntappp,
9642,gun,
9643,elektion,
9644,bnykn,
9645,statemen,
9646,ekse,
9647,ngelola,
9648,solutif,
9649,fotografi,
9650,sulap,
9651,potret,
9652,genpitng,
9653,tgjwb,
9654,dududududu,
9655,naow,
9656,kopyah,
9657,du,
9658,mondok,
9659,sepe,
9660,hufth,
9661,eaaaaa,
9662,fpi,
9663,divhumas,
9664,ngimpiin,
9665,dira,
9666,angkring,
9667,nyusul,
9668,todong,
9669,angpaonya,
9670,asem,
9671,tuu,
9672,haiyaaah,
9673,nyeritain,
9674,nginjek,
9675,sanggar,
9676,tahfiz,
9677,keciiiil,
9678,juz,
9679,lancarr,
9680,keran,
9681,kirimin,
9682,lhaaah,
9683,dicrop,
9684,dusun,
9685,mbacang,
9686,kutalimbaru,
9687,serdang,
9688,cieee,
9689,gadapat,
9690,kuta,
9691,egi,
9692,tementemen,
9693,sisil,
9694,syok,
9695,ngekek,
9696,stun,
9697,lincah,
9698,dibedong,
9699,opa,
9700,mick,
9701,den,
9702,mokel,
9703,ditawarin,
9704,sebucin,
9705,fakeworld,
9706,fakewolrd,
9707,normalisasi,
9708,micu,
9709,teakhir,
9710,slese,
9711,performance,
9712,hmmmmmmm,
9713,semur,
9714,badranaya,
9715,manggis,
9716,anya,
9717,imvu,
9718,agun,
9719,frn,
9720,bocil,
9721,kibo,
9722,yanglek,
9723,makdrandang,
9724,gabohong,
9725,youu,
9726,xeno,
9727,minahasa,
9728,bukit,
9729,kanonang,
9730,daan,
9731,mogot,
9732,ngaret,
9733,datenganya,
9734,ngarti,
9735,selamaaaat,
9736,paaaagi,
9737,kuuu,
9738,kepedesan,
9739,outfit,
9740,pudding,
9741,nutrijell,
9742,sayaa,
9743,arhhhh,
9744,menggunakn,
9745,bgtulah,
9746,jlnnya,
9747,baikk,
9748,teruss,
9749,ksejahteraan,
9750,ngitung,
9751,unfollow,
9752,akoh,
9753,molo,
9754,seble,
9755,reduksi,
9756,eksploitasi,
9757,ketidaksetaraan,
9758,gender,
9759,senjang,
9760,kadal,
9761,nyanyiin,
9762,spty,
9763,vedevah,
9764,multi,
9765,kmt,
9766,etttaaann,
9767,nelp,
9768,percakapn,
9769,waturoyo,
9770,iv,
9771,semayam,
9772,jenazah,
9773,aiptu,
9774,puryono,
9775,banit,
9776,sabhara,
9777,polsek,
9778,nyawapres,
9779,konstituen,
9780,gederasa,
9781,tivi,
9782,kirikanan,
9783,wisngonowae,
9784,ill,
9785,theyll,
9786,hide,
9787,vas,
9788,kendaliin,
9789,adoeh,
9790,cpt,
9791,beta,
9792,fk,
9793,paralel,
9794,novitasarilaras,
9795,macbook,
9796,auditorium,
9797,nurcholish,
9798,madjid,
9799,paramadina,
9800,sayangkuh,
9801,gegoleran,
9802,ngetawain,
9803,nangisin,
9804,daam,
9805,maafefekstress,
9806,efekldr,
9807,efeklaparjuga,
9808,upa,
9809,bahahahahajahahhaaa,
9810,emanggg,
9811,kokas,
9812,razer,
9813,mbp,
9814,bezel,
9815,spek,
9816,elegan,
9817,utak,
9818,atik,
9819,delegitimasi,
9820,assalamu,
9821,alaikum,
9822,warahmatullahi,
9823,wabarakatuh,
9824,enggaa,
9825,hamdan,
9826,klop,
9827,tele,
9828,lgsung,
9829,boong,
9830,ngatasin,
9831,ahahahhaha,
9832,wgl,
9833,okesip,
9834,ularrr,
9835,tetamu,
9836,belit,
9837,bit,
9838,privat,
9839,tpq,
9840,nginep,
9841,sabtu,
9842,yea,
9843,maybe,
9844,cheetos,
9845,skrgpun,
9846,ngawang,
9847,bangeeeeeettt,
9848,lariiiiiiii,
9849,scot,
9850,gerangan,
9851,le,
9852,sekohale,
9853,ketidaktahuannya,
9854,malapetaka,
9855,begichu,
9856,udalaah,
9857,tausiah,
9858,our,
9859,congratss,
9860,sissyy,
9861,sengguk,
9862,notebook,
9863,sayu,
9864,reksa,
9865,gift,
9866,lek,
9867,idek,
9868,dep,
9869,bercengkrama,
9870,tipssore,
9871,wit,
9872,legi,
9873,isp,
9874,karisma,
9875,memcintai,
9876,vandalisme,
9877,opik,
9878,congraduation,
9879,angela,
9880,merici,
9881,njel,
9882,yaampuuuuuunnn,
9883,ten,
9884,verified,
9885,mamas,
9886,massa,
9887,nyangkut,
9888,blang,
9889,datengnya,
9890,sobatani,
9891,ekspor,
9892,komoditas,
9893,petanikita,
9894,headphone,
9895,tbg,
9896,gentle,
9897,telek,
9898,gapura,
9899,janganbullyaku,
9900,manasin,
9901,preman,
9902,ebesku,
9903,oriflame,
9904,farah,
9905,diterusin,
9906,nihya,
9907,ahelah,
9908,rungsing,
9909,berkontlemplasi,
9910,ngengeblengan,
9911,yelyel,
9912,intermezo,
9913,ngebegal,
9914,nodong,
9915,piso,
9916,supportif,
9917,cucidarahnya,
9918,naaaah,
9919,seklai,
9920,picu,
9921,infeksi,
9922,lengah,
9923,praktis,
9924,sohib,
9925,memendurehmen,
9926,bangkrut,
9927,cebi,
9928,kendali,
9929,jilbaber,
9930,mnyambut,
9931,apep,
9932,ahmad,
9933,tardiyana,
9934,urbane,
9935,kemnpun,
9936,taekkkk,
9937,bngsat,
9938,yusril,
9939,kalut,
9940,ngeluhin,
9941,pujuk,
9942,bf,
9943,rajuk,
9944,lose,
9945,automatik,
9946,masaaaaaa,
9947,aahhseeeek,
9948,jambret,
9949,nenteng,
9950,gabut,
9951,baladaanakdaerah,
9952,punyagrup,
9953,timi,
9954,serambi,
9955,campa,
9956,gabakal,
9957,orglain,
9958,twibbon,
9959,univnya,
9960,diinstagram,
9961,cokelat,
9962,untungnyaaa,
9963,manta,
9964,disaranin,
9965,mobilny,
9966,nyebrangnya,
9967,betein,
9968,bahu,
9969,medsosku,
9970,username,
9971,baja,
9972,luna,
9973,suzzanna,
9974,suster,
9975,tek,
9976,ker,
9977,warms,
9978,truck,
9979,rangin,
9980,intensitas,
9981,yakali,
9982,det,
9983,bejuang,
9984,atit,
9985,akunyaaa,
9986,akirnya,
9987,uga,
9988,keknyaa,
9989,anet,
9990,serahin,
9991,menghianati,
9992,semangatindirisendiri,
9993,believe,
9994,dukacita,
9995,naruh,
9996,mindahin,
9997,apollo,
9998,pollo,
9999,overdosis,
10000,dosis,
10001,baeek,
10002,windu,
10003,reject,
10004,kerbaushit,
10005,classic,
10006,suicide,
10007,brusan,
10008,sawa,
10009,pipa,
10010,pralon,
10011,tutupin,
10012,elastis,
10013,mastiin,
10014,yaampunnnn,
10015,mmbbzzzz,
10016,fisip,
10017,british,
10018,istiadat,
10019,sundanya,
10020,monangis,
10021,ludo,
10022,gilani,
10023,izam,
10024,flower,
10025,bucket,
10026,qm,
10027,hasrat,
10028,nyalurin,
10029,mumet,
10030,dimaklumin,
10031,gils,
10032,guee,
10033,awkward,
10034,makar,
10035,takute,
10036,gimanayaa,
10037,ngmng,
10038,bnrn,
10039,caesar,
10040,connor,
10041,didi,
10042,darren,
10043,mphi,
10044,psikopat,
10045,alayers,
10046,polusi,
10047,bundling,
10048,weekdays,
10049,momentum,
10050,singapura,
10051,aurora,
10052,urung,
10053,ritwit,
10054,insomnia,
10055,sapardi,
10056,dije,
10057,hahahahahahahahaha,
10058,goodnayt,
10059,mimimingg,
10060,approve,
10061,row,
10062,welcone,
10063,ilfil,
10064,informatif,
10065,edukatif,
10066,fokes,
10067,andaaa,
10068,ajaaaaah,
10069,puber,
10070,dikecewain,
10071,vj,
10072,statmat,
10073,seleha,
10074,leha,
10075,heii,
10076,trnsfer,
10077,sedihh,
10078,tf,
10079,mk,
10080,ktmuan,
10081,hihiiihii,
10082,nyariin,
10083,tum,
10084,pwbanget,
10085,diposting,
10086,acoount,
10087,totol,
10088,polkadot,
10089,jailin,
10090,waton,
10091,ngumumin,
10092,beeeh,
10093,dobeeel,
10094,intinyanya,
10095,som,
10096,baitullah,
10097,harianaknasional,
10098,padam,
10099,inagurasi,
10100,porangkar,
10101,ngebuntutin,
10102,tancap,
10103,andre,
10104,taulani,
10105,awake,
10106,lbih,
10107,langsunh,
10108,apaya,
10109,yonglek,
10110,followersnya,
10111,turnamen,
10112,akbar,
10113,taktik,
10114,jamak,
10115,cup,
10116,demografi,
10117,pep,
10118,sensara,
10119,pramugari,
10120,doanng,
10121,cungpret,
10122,jara,
10123,pacoa,
10124,masyhur,
10125,bima,
10126,kalaki,
10127,tooosssssssss,
10128,bangetttt,
10129,star,
10130,according,
10131,spoken,
